Id,Name,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,SBA_Appv,GrAppv
43852,1,0,0.0125,0,1,0,0,0.3739424703891709,1,0,33,0,0,0,3,13,115000,57500,115000
43853,0,0,0.075,0,1,1,0,0.21996615905245348,1,1,38,0,0,0,2,31,63713,25000,50000
43854,1,0,0.0,0,0,0,0,0.18612521150592215,1,0,20,0,2,0,3,34,201000,162000,216000
43855,0,0,0.0125,0,1,0,0,0.6395939086294417,1,1,37,1,0,0,3,24,5000,4250,5000
43856,1,0,0.0,0,1,0,0,0.2487309644670051,1,1,32,1,1,0,3,51,40000,34000,40000
43857,1,0,0.0,0,0,0,1,0.19796954314720813,1,0,29,1,0,0,0,7,49500,39600,49500
43858,1,0,0.0125,0,1,1,0,0.8307952622673435,1,1,37,1,0,0,3,52,38266,7500,15000
43859,1,0,0.0875,0,1,0,0,0.4923857868020304,1,0,35,1,0,0,3,45,25000,12500,25000
43860,1,0,0.0125,0,1,1,0,0.3976311336717428,1,1,34,1,0,0,3,16,20000,10000,20000
43861,1,0,0.0,0,0,0,0,0.637901861252115,1,1,26,0,1,0,2,43,200000,170000,200000
43862,1,0,0.0375,0,1,0,0,0.9441624365482234,1,1,38,1,0,0,3,24,5000,4250,5000
43863,1,0,0.0625,0,1,0,0,0.8054145516074449,1,1,38,1,0,0,3,14,100000,50000,100000
43864,1,0,0.0125,0,1,0,0,0.9526226734348562,1,1,38,0,0,0,1,25,20000,10000,20000
43865,1,1,0.1875,392,1,0,0,0.24196277495769886,1,0,32,1,1,0,3,34,210000,157500,210000
43866,1,0,0.0,0,2,0,0,0.6091370558375635,1,1,36,1,0,0,3,14,75000,37500,75000
43867,0,0,0.025,0,1,1,0,0.9475465313028764,1,1,38,1,0,0,3,45,97153,12500,25000
43868,1,1,1.0,0,0,0,0,0.01353637901861252,0,0,29,0,2,0,1,43,831000,831000,831000
43869,1,0,0.0375,0,1,1,0,0.23519458544839256,1,0,32,1,0,0,3,51,90814,37500,75000
43870,0,0,0.0,0,1,0,0,0.7868020304568528,1,1,38,1,1,0,1,24,300000,225000,300000
43871,1,1,0.8125,0,0,0,0,0.00676818950930626,1,0,19,0,1,0,1,9,248000,248000,248000
43872,1,1,0.4375,0,1,0,0,0.2554991539763113,1,0,31,0,1,0,3,34,450000,337500,450000
43873,1,0,0.0,0,0,0,0,0.2538071065989848,1,0,27,0,0,0,0,10,175000,131250,175000
43874,1,0,0.1625,0,0,0,0,0.021996615905245348,0,1,30,0,1,0,0,9,341000,341000,341000
43875,0,0,0.0,0,2,0,1,0.9018612521150592,1,1,36,0,0,0,0,15,40000,34000,40000
43876,1,0,0.2875,0,1,0,0,0.4923857868020304,1,1,35,0,1,0,0,24,250000,187500,250000
43877,1,0,0.0,0,0,0,0,0.21658206429780036,1,1,28,0,0,0,3,34,277000,207750,277000
43878,1,0,0.0,0,0,0,1,0.2622673434856176,0,1,28,0,0,0,0,52,15000,12000,15000
43879,0,0,0.0,0,0,0,1,0.34856175972927245,0,0,27,1,0,0,0,7,39435,37200,46500
43880,1,0,0.0,0,0,0,0,0.637901861252115,1,0,26,0,1,0,3,51,552500,469625,552500
43881,1,0,0.0125,0,1,0,0,0.9153976311336718,1,1,38,1,0,0,3,14,15000,7500,15000
43882,1,0,0.05,0,1,0,0,0.7783417935702199,1,1,36,1,0,0,3,51,39038,12500,25000
43883,0,0,0.025,0,1,1,0,0.7512690355329951,1,1,38,0,0,0,1,7,105000,25000,50000
43884,0,0,0.075,423,2,0,0,0.05414551607445008,1,0,42,1,0,0,0,49,180000,162000,180000
43885,0,0,0.1125,0,1,0,0,0.9170896785109984,1,1,37,1,0,0,3,16,35000,17500,35000
43886,1,0,0.0625,0,1,1,0,0.9018612521150592,1,1,37,1,0,0,3,13,144772,40000,80000
43887,1,0,0.0625,0,1,1,0,0.4382402707275804,1,1,34,1,0,0,3,16,35000,17500,35000
43888,0,0,0.025,0,1,0,0,0.2673434856175973,1,0,32,1,0,0,1,7,110000,93500,110000
43890,1,0,0.025,0,1,0,0,0.9441624365482234,1,1,38,1,0,0,3,14,25000,12500,25000
43891,1,0,0.0,0,0,0,1,0.637901861252115,0,0,26,0,0,0,0,39,62000,49600,62000
43892,1,0,0.0,0,0,0,0,0.2436548223350254,0,0,22,1,1,0,0,27,900774,651260,900774
43893,0,0,0.025,0,1,1,0,0.7868020304568528,1,1,37,0,0,0,1,19,25879,7500,15000
43894,0,0,0.0,312,1,0,1,0.26903553299492383,1,0,32,0,0,0,3,13,111000,85849,111000
43895,1,0,0.0,0,1,0,0,0.01692047377326565,1,1,35,0,0,0,1,24,122000,122000,122000
43896,1,0,0.15,0,1,0,0,0.8849407783417935,1,1,37,1,1,0,3,24,35000,29750,35000
43897,1,1,0.075,0,0,0,0,0.9018612521150592,1,1,37,1,0,0,0,44,75000,63750,75000
43898,0,0,0.15,148,1,0,0,0.9018612521150592,1,1,37,1,1,1,3,34,171102,128475,171300
43899,1,0,0.0,0,0,0,0,0.005076142131979695,0,0,18,1,0,0,1,39,60000,51000,60000
43900,0,0,0.125,0,1,0,0,0.6971235194585449,1,0,36,0,0,0,1,52,150000,127500,150000
43901,0,0,0.0125,0,1,1,0,0.8849407783417935,1,1,37,0,0,0,1,31,20748,5000,10000
43902,1,0,0.0625,0,1,1,0,0.910321489001692,1,1,37,1,0,0,3,51,50000,25000,50000
43903,0,0,0.0,278,0,0,0,0.6040609137055838,1,0,25,0,0,0,1,38,253451,216920,255200
43904,0,0,0.0,0,0,0,0,0.21996615905245348,1,0,20,0,0,0,2,24,88756,69150,92200
43905,1,0,0.0375,0,1,1,0,0.34348561759729274,1,1,33,0,0,0,3,51,87635,42500,85000
43906,0,0,0.0125,0,1,0,0,0.7021996615905245,1,1,36,1,0,0,3,24,5000,4250,5000
43907,1,0,0.0125,0,1,1,0,0.9035532994923858,1,1,37,0,0,0,3,52,114187,20000,40000
43908,1,0,0.0,0,0,0,0,0.2385786802030457,0,0,30,0,2,0,0,11,960000,480000,960000
43909,1,0,0.0,0,1,0,0,0.6091370558375635,1,1,36,0,1,0,1,45,320000,240000,320000
43910,0,1,0.5,0,0,0,0,0.011844331641285956,1,0,21,0,1,0,1,5,750000,750000,750000
43911,1,0,0.0,0,0,0,1,0.001692047377326565,1,0,26,0,0,0,3,34,50000,45000,50000
43912,0,0,0.0,0,2,0,0,0.3739424703891709,1,1,33,0,1,0,1,38,350000,375000,500000
43913,1,0,0.0,0,1,1,0,0.4348561759729273,1,1,34,1,1,0,3,24,354334,112500,225000
43914,1,0,0.0,0,0,0,0,0.34856175972927245,0,0,27,0,0,0,2,1,100000,80000,100000
43915,1,0,0.025,0,1,0,0,0.6971235194585449,1,1,36,1,0,0,1,8,72000,61200,72000
43916,1,0,0.05,0,1,0,0,0.7495769881556683,1,1,36,1,0,0,3,16,4489,2500,5000
43917,0,0,0.0,0,1,0,1,0.5025380710659898,1,1,35,1,0,0,1,19,50000,42500,50000
43918,1,0,0.0,0,1,0,0,0.5025380710659898,1,0,35,1,0,0,0,38,58350,92098,108350
43919,0,0,0.0375,0,1,0,0,0.22165820642978004,1,0,32,0,0,0,0,31,120000,90000,120000
43920,0,0,0.025,0,1,1,0,0.910321489001692,1,1,37,0,0,0,3,51,16948,5000,10000
43921,1,0,0.0,0,2,0,0,0.2656514382402707,0,0,31,1,0,0,0,9,280000,262500,350000
43922,0,0,0.025,0,1,1,0,0.9018612521150592,1,1,37,0,0,0,3,51,15631,5000,10000
43923,1,0,0.0,0,0,0,0,0.5008460236886633,0,0,26,1,1,0,0,17,125000,112500,125000
43924,1,0,0.0,0,1,0,0,0.23181049069373946,0,0,30,0,0,0,0,28,25000,20000,25000
43925,0,0,0.0625,0,1,0,0,0.19796954314720813,1,0,40,1,0,0,3,27,125000,62500,125000
43926,1,0,0.125,0,1,1,0,0.8747884940778342,1,1,38,1,0,0,3,45,82401,22500,45000
43927,1,0,0.0625,0,1,1,0,0.2673434856175973,1,0,33,0,0,0,3,16,53512,17500,35000
43928,1,0,0.025,0,1,0,0,0.9526226734348562,1,1,38,1,0,0,3,14,50000,25000,50000
43929,1,1,0.0,0,0,0,0,0.021996615905245348,1,1,26,0,1,0,1,47,365000,365000,365000
43930,1,0,0.2625,0,2,1,0,0.0727580372250423,1,0,41,0,1,0,2,51,150000,75000,150000
43931,1,0,0.2875,0,1,1,0,0.8307952622673435,1,1,37,0,1,0,3,45,199319,25000,50000
43932,1,0,0.0,0,1,1,0,0.5871404399323181,1,1,35,0,1,0,3,27,617851,75000,150000
43933,1,0,0.0,0,0,0,0,0.21658206429780036,0,0,28,0,0,0,1,19,584000,438000,584000
43934,1,0,0.125,0,1,0,0,0.6971235194585449,1,1,36,1,0,0,3,27,115000,97750,115000
43935,1,0,0.0625,0,1,1,0,0.5431472081218274,1,1,35,1,0,0,3,51,50000,25000,50000
43936,1,0,0.0,0,2,0,0,0.3739424703891709,1,0,33,1,1,0,3,27,48000,40800,48000
43937,1,0,0.0375,0,1,1,0,0.6700507614213198,1,1,36,0,0,0,0,52,716000,50000,100000
43938,1,0,0.05,0,1,1,0,0.5854483925549916,1,0,34,1,0,0,3,16,29022,14500,29000
43939,1,0,0.025,0,1,1,0,0.8054145516074449,1,1,38,1,0,0,2,31,76252,17500,35000
43940,1,0,0.025,0,1,1,0,0.5025380710659898,1,1,35,1,0,0,0,41,43865,15000,30000
43941,1,0,0.0,0,0,0,0,0.2436548223350254,1,1,28,1,0,0,1,10,208000,210000,280000
43942,1,0,0.0,0,0,0,0,0.21996615905245348,1,0,20,0,0,0,2,27,180000,153000,180000
43943,0,0,0.0625,0,2,0,0,0.6582064297800339,1,1,37,1,0,0,2,50,50000,42500,50000
43944,1,0,0.0125,0,1,0,0,0.5854483925549916,1,1,39,1,0,0,3,24,7500,6375,7500
43945,1,0,0.0625,0,1,0,0,0.008460236886632827,1,0,41,0,0,0,1,24,365000,365000,365000
43946,1,0,0.075,0,1,1,0,0.8747884940778342,1,1,38,1,0,0,3,14,125000,25000,50000
43947,0,0,0.0,0,0,0,0,0.3316412859560068,0,0,24,1,0,0,2,51,60000,54000,60000
43948,0,0,0.3875,0,2,1,0,0.5854483925549916,1,1,38,1,0,0,0,20,100000,50000,100000
43949,0,0,0.0125,0,1,0,0,0.24027072758037224,1,0,39,1,0,0,3,34,184000,138000,184000
43950,0,0,0.025,11,2,0,0,1.0,1,1,38,1,0,0,1,21,130000,110500,130000
43951,1,0,0.0875,0,1,1,0,0.2673434856175973,1,0,33,1,0,0,3,52,58174,25000,50000
43952,0,0,0.0,0,0,0,0,0.2250423011844332,0,0,30,1,0,0,1,24,105200,78900,105200
43953,1,0,0.775,0,1,0,0,0.05414551607445008,1,0,42,0,1,0,0,47,1850000,1665000,1850000
43954,1,0,0.125,0,0,0,0,0.00338409475465313,1,0,20,0,1,0,0,50,230000,230000,230000
43955,1,0,0.0,0,0,0,1,0.5228426395939086,0,0,27,1,1,0,2,38,100000,80000,100000
43956,1,0,0.0125,0,1,1,0,0.7868020304568528,1,0,38,0,0,0,3,45,84323,25000,50000
43957,1,0,0.0625,0,1,1,0,0.6548223350253807,1,1,36,1,0,0,2,24,100000,50000,100000
43958,0,0,0.0125,0,1,1,0,0.6920473773265652,1,1,36,1,0,0,1,31,48151,10000,20000
43959,1,0,0.1125,0,1,1,0,0.2808798646362098,1,1,32,1,0,0,1,45,150000,75000,150000
43960,1,0,0.0625,0,1,1,0,0.9153976311336718,1,1,39,1,0,0,3,45,119779,25000,50000
43961,0,0,0.0125,0,1,0,0,0.9018612521150592,1,1,36,0,0,0,3,51,10000,5000,10000
43962,1,0,0.25,0,2,1,0,0.6582064297800339,1,1,37,1,1,0,3,51,283627,50000,100000
43963,0,0,0.0,0,1,0,0,0.6548223350253807,1,1,36,1,0,0,3,51,13000,5000,10000
43964,1,0,0.0,0,0,0,0,0.21996615905245348,0,0,28,0,0,0,2,24,106000,79500,106000
43965,1,0,0.05,0,2,1,0,0.9475465313028764,1,1,38,1,0,0,3,45,93370,25000,50000
43966,1,0,0.0,0,0,0,0,0.18274111675126906,1,0,27,0,0,0,3,33,100000,75000,100000
43967,1,0,0.0375,0,1,1,0,0.7478849407783418,1,1,37,1,0,0,3,34,36381,10000,20000
43968,0,0,0.0625,0,2,0,0,0.637901861252115,1,1,39,1,0,0,3,45,237700,118850,237700
43969,1,0,0.05,0,1,1,0,0.4534686971235194,1,1,34,1,0,0,3,45,25000,12500,25000
43970,0,0,0.025,0,1,1,0,0.6852791878172588,1,1,36,0,0,0,3,52,25000,21250,25000
43971,1,0,0.025,0,1,1,0,0.2673434856175973,1,1,32,0,0,0,2,47,50000,25000,50000
43972,0,0,0.0125,0,1,1,0,0.8950930626057529,1,1,37,0,0,0,3,51,5000,2500,5000
43973,1,0,0.0,0,0,0,0,0.2250423011844332,0,0,22,0,1,0,1,24,639450,511560,639450
43974,0,0,0.025,0,1,1,0,0.6582064297800339,1,1,37,0,0,0,3,51,14980,6750,13500
43975,1,0,0.05,297,1,1,0,0.6582064297800339,1,1,37,1,0,0,3,34,29431,7500,15000
43976,1,0,0.025,0,1,1,0,0.3976311336717428,1,0,35,0,0,0,3,45,23772,10000,20000
43977,1,1,0.15,0,1,1,0,0.9018612521150592,1,1,37,1,1,0,3,13,368500,100000,200000
43978,1,0,0.0625,0,2,1,0,0.9018612521150592,1,1,37,1,0,0,3,14,17658,7500,15000
43979,0,0,0.05,0,1,1,0,0.2656514382402707,1,0,33,1,0,0,3,51,50000,25000,50000
43980,1,0,0.0,0,2,0,0,0.3976311336717428,1,0,34,1,0,0,1,26,605000,453750,605000
43981,1,0,0.1875,0,1,1,0,0.9441624365482234,1,1,38,1,1,0,2,1,144904,20000,40000
43982,1,0,0.0375,0,1,1,0,0.7495769881556683,1,1,36,1,0,0,3,16,108600,50000,100000
43983,1,0,0.05,0,1,0,0,0.7021996615905245,1,1,36,1,0,0,3,13,75000,37500,75000
43984,1,0,0.0,212,1,0,1,0.24534686971235195,0,0,31,0,0,0,0,45,148000,111000,148000
43985,0,0,0.0,0,0,0,0,0.19796954314720813,1,0,29,0,0,1,3,51,145000,108750,145000
43986,0,0,0.025,0,1,1,0,0.9153976311336718,1,1,38,1,0,0,3,52,75000,63750,75000
43987,1,0,0.0,0,0,0,0,0.6988155668358714,1,0,26,0,1,0,1,24,200000,170000,200000
43988,0,0,0.0,25,0,0,1,0.5499153976311336,1,1,27,1,0,0,0,20,48000,38400,48000
43989,0,0,0.0,236,0,0,0,0.2622673434856176,0,0,27,0,1,0,3,24,620000,465000,620000
43990,0,0,0.0,0,0,0,0,0.5008460236886633,0,0,27,1,0,0,1,24,489000,366750,489000
43991,0,0,0.05,0,1,0,0,0.3874788494077834,1,1,34,0,0,0,3,51,300000,225000,300000
43992,0,0,0.175,0,0,0,0,0.028764805414551606,1,1,29,0,1,0,0,11,371000,384000,384000
43993,1,0,0.0,0,0,0,0,0.00338409475465313,0,0,18,1,0,0,0,38,62000,55800,62000
43994,1,0,0.0125,0,1,1,0,0.9035532994923858,1,1,37,1,0,0,3,51,20196,5000,10000
43995,1,0,0.0,0,0,0,0,0.18274111675126906,0,0,27,0,0,0,3,34,15000,7500,15000
43996,1,0,0.0,0,0,0,0,0.001692047377326565,0,0,14,0,0,0,1,6,150000,120000,150000
43997,1,0,0.075,0,1,1,0,0.4179357021996616,1,0,34,1,0,0,3,51,55000,25000,50000
43998,0,0,0.0,0,1,0,0,0.7851099830795262,1,1,38,1,0,0,0,38,280587,216600,288800
43999,1,0,0.025,0,1,0,0,0.26903553299492383,1,0,32,1,0,0,3,34,229000,171750,229000
44000,1,0,0.0,0,0,0,0,0.18781725888324874,1,0,29,1,0,0,1,16,185000,138750,185000
44001,1,0,0.4375,0,0,0,0,0.1996615905245347,1,1,30,0,1,0,1,24,100000,80000,100000
44003,1,0,0.025,0,1,0,0,0.8510998307952623,1,1,37,1,0,0,3,51,30000,10000,20000
44004,1,0,0.025,0,1,1,0,0.08121827411167512,1,1,38,0,0,0,3,51,20000,10000,20000
44005,0,0,0.0,0,0,0,0,0.3096446700507614,1,0,23,0,0,0,3,34,100000,90000,100000
44006,0,0,0.025,0,1,0,0,0.2267343485617597,1,0,40,1,0,0,1,9,62200,52870,62200
44007,1,0,0.225,0,1,0,0,0.6582064297800339,1,1,37,0,1,0,0,24,300000,225000,300000
44008,1,0,0.0,443,0,0,0,0.2436548223350254,0,0,21,0,1,0,1,25,780000,218400,780000
44009,1,0,0.1,23,1,0,0,0.6345177664974619,1,1,36,1,0,0,3,14,50000,25000,50000
44010,1,0,0.0,0,0,1,0,0.19796954314720813,0,0,29,1,1,0,3,48,150000,112500,150000
44011,1,0,0.0,0,0,0,0,0.18612521150592215,0,1,29,1,1,0,3,52,235000,176250,235000
44012,1,0,0.025,0,1,1,0,0.3824027072758037,1,1,35,1,0,0,3,52,71475,7500,15000
44013,1,0,0.05,0,1,1,0,0.637901861252115,1,1,39,1,0,0,3,51,140000,40000,80000
44014,0,0,0.0,0,0,0,0,0.6988155668358714,1,0,26,1,0,0,3,34,250000,212500,250000
44015,1,0,0.0375,0,1,1,0,0.7851099830795262,1,1,38,1,0,0,3,45,72388,17500,35000
44016,1,0,0.025,0,1,0,0,0.6920473773265652,1,1,36,1,0,0,3,24,5000,4250,5000
44017,0,0,0.0125,0,2,0,0,0.02030456852791878,1,1,37,0,0,0,0,24,1168000,1214000,1214000
44018,1,0,0.05,0,1,0,0,0.5854483925549916,1,1,39,1,0,0,1,11,150000,75000,150000
44019,0,0,0.0375,0,1,0,0,0.2267343485617597,1,1,37,1,0,0,3,16,48082,50000,100000
44020,0,0,0.0125,0,1,1,0,0.8510998307952623,1,1,37,1,0,0,3,13,13465,5000,10000
44021,1,0,0.0625,0,0,0,0,0.5854483925549916,1,1,35,1,0,0,3,24,5000,4250,5000
44022,1,0,0.0,0,0,0,0,0.16243654822335024,1,0,28,0,1,0,0,48,95000,76000,95000
44023,1,0,0.0125,0,1,1,0,0.7851099830795262,1,1,38,1,0,0,3,51,49775,7500,15000
44024,1,0,0.0625,0,0,0,0,0.00676818950930626,1,0,20,0,0,0,1,14,114000,114000,114000
44025,1,0,0.075,0,1,1,0,0.6582064297800339,1,1,37,1,0,0,3,52,114979,15000,30000
44026,1,0,0.0,0,0,0,0,0.001692047377326565,0,0,15,0,0,0,0,26,75000,67500,75000
44027,1,0,0.0,0,0,0,0,0.20642978003384094,1,0,21,1,0,0,2,32,40000,36000,40000
44028,0,0,0.0,453,0,0,0,0.023688663282571912,0,0,29,0,0,0,0,44,438000,451000,451000
44029,1,0,0.0,0,0,0,0,0.19796954314720813,0,0,29,1,1,0,0,24,550000,67045,550000
44030,1,0,0.0,0,0,0,0,0.001692047377326565,0,0,9,0,0,0,0,49,71000,63900,71000
44031,1,0,0.0625,136,1,0,0,0.6395939086294417,1,1,37,0,0,1,1,5,460100,345075,460100
44032,0,0,0.025,0,1,1,0,0.6582064297800339,1,1,37,1,0,0,3,52,26390,5000,10000
44033,1,0,0.025,0,1,1,0,0.8950930626057529,1,1,37,1,0,0,3,51,62500,17500,35000
44034,1,0,0.025,0,1,1,0,0.7512690355329951,1,1,38,1,0,0,3,45,125593,25000,50000
44035,0,0,0.1,0,1,0,0,0.8510998307952623,1,1,37,0,0,0,1,24,562500,421875,562500
44036,0,0,0.0,0,0,0,1,0.34856175972927245,1,1,27,0,0,0,3,34,95000,76000,95000
44037,1,0,0.0,0,1,0,0,0.9153976311336718,1,1,38,1,0,0,2,52,25000,12500,25000
44038,1,0,0.0,0,1,1,0,0.6514382402707276,1,1,38,1,0,0,2,52,26267,5000,10000
44039,0,0,0.0,0,0,0,0,0.3790186125211506,1,0,25,0,0,0,2,21,80000,72000,80000
44040,1,0,0.3125,0,1,0,0,0.24027072758037224,1,1,32,0,1,0,1,47,270000,202500,270000
44041,1,0,0.0,0,0,0,0,0.18781725888324874,0,0,28,0,0,0,3,45,129000,96750,129000
44042,0,0,0.0,0,2,0,0,0.8510998307952623,1,1,37,1,1,1,1,21,535000,401250,535000
44043,1,0,0.05,0,1,0,0,0.21150592216582065,1,0,32,1,0,0,3,34,400000,300000,400000
44044,1,0,0.0,0,0,0,0,0.001692047377326565,0,0,14,1,0,0,2,29,285000,256500,285000
44045,1,0,0.0375,0,1,1,0,0.6971235194585449,1,1,36,1,0,0,3,52,121431,25000,50000
44046,1,0,0.075,0,1,0,0,0.5025380710659898,1,1,35,1,0,0,3,14,50000,25000,50000
44047,1,0,0.0,0,0,0,1,0.19120135363790186,0,0,27,0,0,0,2,27,79000,63200,79000
44048,1,0,0.0375,0,1,0,0,0.6091370558375635,1,1,39,1,0,0,3,24,35000,29750,35000
44049,1,0,0.0,0,0,0,0,0.2182741116751269,1,0,30,1,0,0,3,38,92820,76000,95000
44050,0,0,0.0,0,0,0,1,0.2436548223350254,1,0,30,0,0,0,2,13,50000,40000,50000
44051,1,0,0.025,0,1,1,0,0.4382402707275804,1,1,39,1,0,0,1,32,824916,175000,350000
44052,1,0,0.0375,0,1,1,0,0.8510998307952623,1,1,37,1,0,0,3,51,32000,10000,20000
44053,1,0,0.0125,0,2,0,0,0.7021996615905245,1,1,36,1,0,0,3,24,5000,2500,5000
44054,1,0,0.025,0,1,0,0,0.18781725888324874,1,0,31,0,0,0,2,38,348000,261000,348000
44055,1,0,0.0,0,2,0,0,0.5871404399323181,1,1,35,1,0,0,3,13,27600,13800,27600
44056,1,0,0.0,0,0,0,0,0.18781725888324874,1,0,20,1,0,0,3,30,100000,80000,100000
44057,0,0,0.0,0,0,0,0,0.19120135363790186,1,0,28,1,0,0,2,51,75000,60000,75000
44058,1,0,0.0125,0,1,1,0,0.6395939086294417,1,1,37,1,0,0,2,27,80642,25000,50000
44059,1,0,0.0125,0,1,1,0,0.7851099830795262,1,1,38,0,0,0,3,52,33470,10000,20000
44060,0,0,0.025,0,1,1,0,0.23519458544839256,1,0,32,1,0,0,3,51,63700,30600,61200
44061,0,0,0.0,0,1,0,0,0.7478849407783418,1,1,36,0,0,0,0,8,45000,22500,45000
44062,0,0,0.0,0,2,0,1,0.2656514382402707,1,0,31,1,0,0,0,23,36100,28880,36100
44063,1,0,0.3125,0,1,1,0,0.2487309644670051,1,0,31,1,1,0,2,31,156027,75000,150000
44064,1,0,0.025,0,1,0,0,0.910321489001692,1,1,37,1,0,0,3,16,50000,25000,50000
44065,0,0,0.0,0,2,0,0,0.5871404399323181,1,1,35,0,0,0,2,45,28000,14000,28000
44066,1,0,0.05,0,2,0,0,0.7868020304568528,1,1,38,1,0,0,1,13,50000,25000,50000
44067,1,0,0.25,0,1,1,0,0.622673434856176,1,1,39,1,1,0,1,31,59750,20000,40000
44068,1,0,0.0,0,0,0,0,0.2588832487309645,0,0,24,0,0,0,3,38,285000,228000,285000
44069,1,0,0.075,0,1,0,0,0.910321489001692,1,1,37,1,0,0,3,52,24986,18750,25000
44070,1,0,0.175,0,1,1,0,0.2808798646362098,1,0,33,1,1,0,3,27,249767,125000,250000
44071,1,0,0.0,0,2,0,1,0.7343485617597293,1,1,36,0,0,0,0,30,120000,102000,120000
44072,1,0,0.0,0,0,0,0,0.00676818950930626,0,0,14,0,2,0,0,26,243000,243000,243000
44073,1,0,0.0,0,0,0,0,0.5499153976311336,1,0,26,1,0,0,0,47,275000,233750,275000
44074,1,0,0.0125,0,1,0,0,0.8054145516074449,1,1,38,1,0,0,3,14,15000,7500,15000
44075,1,0,0.0,0,1,0,0,0.018612521150592216,1,0,39,0,0,0,0,31,167000,167000,167000
44076,1,0,0.025,0,1,1,0,0.6700507614213198,1,1,35,1,0,0,2,14,141385,37500,75000
44077,1,0,0.1,0,1,1,0,0.7495769881556683,1,1,36,0,0,0,3,16,20695,2500,5000
44078,1,0,0.0,59,1,1,0,0.7275803722504229,1,1,36,1,0,0,3,51,78662,25000,50000
44079,0,0,0.0,486,0,0,0,0.17766497461928935,1,0,27,1,1,0,2,24,740600,555450,740600
44080,1,0,0.025,0,1,0,0,0.17089678510998307,1,0,40,1,0,0,1,10,26200,23580,26200
44081,1,0,0.0,0,0,0,1,0.23519458544839256,1,0,29,0,0,0,3,16,40000,32000,40000
44082,1,0,0.0,0,0,0,0,0.5499153976311336,0,0,26,1,1,0,3,51,50000,37500,50000
44083,1,0,0.225,0,1,0,0,0.00676818950930626,1,0,41,0,1,0,3,51,30000,15000,30000
44084,0,0,0.0875,0,2,0,0,0.9475465313028764,1,1,38,1,0,0,2,51,200000,100000,200000
44085,1,0,0.0875,0,1,0,0,0.8849407783417935,1,1,37,1,0,0,3,16,25000,12500,25000
44086,1,0,0.0,0,0,0,0,0.3096446700507614,0,0,23,0,0,0,1,30,65200,58680,65200
44087,1,0,0.05,0,1,1,0,0.8849407783417935,1,1,37,1,0,0,3,51,7500,2500,5000
44088,1,0,0.0375,0,2,1,0,0.9018612521150592,1,1,37,1,0,0,3,45,91774,15000,30000
44089,1,0,0.05,0,1,0,0,0.6395939086294417,1,1,37,1,0,0,0,24,150000,127500,150000
44090,1,0,0.0,0,1,0,1,0.34348561759729274,1,0,34,0,1,0,1,11,149989,127490,149989
44091,1,0,0.0,0,0,1,0,0.19796954314720813,0,0,29,1,1,0,3,22,30000,15000,30000
44092,1,0,0.05,0,1,0,0,0.6345177664974619,1,1,36,1,0,0,3,51,53000,22500,45000
44093,1,0,0.0125,0,1,1,0,0.7868020304568528,1,1,37,1,0,0,3,14,61119,12500,25000
44094,0,0,0.0,0,2,0,1,1.0,1,1,36,0,0,0,0,10,37700,32045,37700
44095,1,0,0.025,0,1,1,0,0.7495769881556683,1,1,36,1,0,0,3,16,53686,10000,20000
44096,1,0,0.0375,0,1,0,0,0.7275803722504229,1,1,36,1,0,0,3,24,10000,8500,10000
44097,1,0,0.0375,0,1,0,0,0.9373942470389169,1,1,38,1,0,0,3,14,50000,25000,50000
44098,1,1,0.15,0,1,0,0,0.9170896785109984,1,1,37,0,0,0,2,13,475000,356250,475000
44099,1,0,0.0,0,1,0,0,0.7868020304568528,1,1,38,1,0,0,3,34,156600,117450,156600
44100,1,0,0.0,0,0,0,1,0.21658206429780036,1,0,28,1,0,0,0,52,18500,14800,18500
44101,0,0,0.0,0,0,0,0,0.2250423011844332,1,0,21,0,0,0,1,19,80000,72000,80000
44102,1,0,0.0125,0,1,0,0,0.15905245346869712,1,0,40,0,0,0,0,20,30000,15000,30000
44103,1,0,0.25,0,1,1,0,0.6395939086294417,1,1,37,0,1,0,3,51,100000,50000,100000
44104,0,0,0.0,0,1,0,1,0.2893401015228426,1,0,33,0,1,0,2,1,147000,124950,147000
44105,1,0,0.0,0,1,0,1,0.5854483925549916,1,1,35,0,0,0,2,52,25000,21250,25000
44106,1,0,0.0125,0,1,1,0,0.8950930626057529,1,1,37,0,0,0,3,51,45000,17500,35000
44107,1,0,0.0,0,0,0,1,0.6988155668358714,1,0,26,0,1,0,1,11,60000,54000,60000
44108,1,0,0.0,0,0,0,1,0.00338409475465313,1,0,26,0,0,0,1,11,50000,45000,50000
44109,0,0,0.025,0,2,1,0,0.9441624365482234,1,1,38,1,0,0,3,13,40509,10000,20000
44110,0,0,0.0625,0,1,0,0,0.4382402707275804,1,1,34,0,0,0,2,13,30000,30000,60000
44111,0,0,0.0,0,0,0,1,0.2436548223350254,0,0,29,0,0,0,1,16,70000,56000,70000
44112,0,0,0.0,796,0,0,0,0.2131979695431472,0,0,21,1,1,0,3,34,1150000,749800,1150000
44113,0,0,0.025,0,1,0,0,0.15905245346869712,1,0,40,1,0,0,3,24,25000,21250,25000
