Id,Name,Bank,BankState
39754,0,3,34
39755,0,2,1
39756,0,0,27
39757,0,1,38
39758,0,1,42
39759,0,0,26
39760,0,3,45
39761,0,3,13
39762,0,2,22
39763,0,1,24
39764,0,0,40
39765,0,3,51
39766,0,0,21
39767,0,3,45
39768,0,0,12
39769,0,3,51
39770,0,3,14
39771,0,1,7
39772,0,0,4
39773,0,3,16
39774,0,0,41
39775,0,3,16
39776,0,3,52
39777,0,0,38
39778,0,3,24
39779,0,3,45
39780,0,0,26
39781,0,3,51
39782,0,3,24
39783,0,1,24
39784,0,3,24
39785,0,3,51
39786,0,0,31
39787,0,3,14
39788,0,0,24
39789,0,1,31
39790,0,2,52
39791,0,0,19
39792,0,3,24
39793,0,3,16
39794,0,1,6
39795,0,3,45
39796,0,3,13
39797,0,1,24
39798,0,3,16
39799,0,3,51
39800,0,2,47
39801,0,1,14
39802,0,0,44
39803,0,3,27
39804,0,2,31
39805,0,3,38
39806,0,1,8
39807,0,3,45
39808,0,3,45
39809,0,0,38
39810,0,2,31
39811,0,1,5
39812,0,2,31
39813,0,2,38
39814,0,3,45
39815,0,1,28
39816,0,3,45
39817,0,3,27
39818,0,3,14
39819,0,1,11
39820,0,3,27
39821,0,3,52
39822,0,3,51
39823,0,0,39
39824,1,3,34
39825,0,2,13
39826,0,3,34
39827,0,3,24
39828,0,3,13
39829,0,3,14
39830,0,0,9
39831,0,1,8
39832,0,3,24
39833,0,3,34
39834,0,3,24
39835,0,1,24
39836,0,3,24
39837,0,0,30
39838,0,3,14
39839,0,3,34
39840,0,3,7
39841,0,3,51
39842,0,1,24
39843,0,2,50
39844,0,3,52
39845,0,3,45
39846,0,3,51
39847,0,3,34
39848,0,3,45
39849,0,3,45
39850,0,1,24
39851,0,3,24
39852,0,3,14
39853,0,1,10
39854,0,3,24
39855,0,1,21
39856,0,1,51
39857,0,3,34
39858,0,1,24
39859,0,3,51
39860,0,2,31
39861,0,0,38
39862,0,2,27
39863,0,3,33
39864,0,1,34
39865,0,0,19
39866,0,1,8
39867,0,3,45
39868,0,1,21
39869,0,3,14
39870,0,3,34
39871,0,0,7
39872,0,3,16
39873,0,3,51
39874,0,1,24
39875,0,1,8
39876,0,2,24
39877,0,3,51
39878,0,1,34
39879,0,3,51
39880,0,0,45
39881,0,2,38
39882,0,0,20
39883,0,3,16
39884,0,2,10
39885,0,1,29
39886,0,3,14
39887,0,1,49
39888,0,0,19
39889,0,3,51
39890,0,3,51
39891,0,2,51
39892,0,3,13
39893,1,2,44
39894,0,0,44
39895,0,0,7
39896,0,2,24
39897,0,0,52
39898,0,3,16
39899,0,3,16
39900,0,2,50
39901,0,3,24
39902,0,3,13
39903,0,2,45
39904,0,1,19
39905,0,2,24
39906,0,3,13
39907,0,2,52
39908,0,3,24
39909,0,2,52
39910,0,2,52
39911,0,3,34
39912,0,3,45
39913,0,0,19
39914,0,3,45
39915,0,1,21
39916,0,0,38
39917,0,1,47
39918,0,0,41
39919,0,3,20
39920,0,3,24
39921,0,3,51
39922,0,0,30
39923,0,2,51
39924,0,3,51
39925,0,0,32
39926,0,3,27
39927,0,3,51
39928,0,0,11
39929,0,1,24
39930,0,1,45
39931,0,3,52
39932,0,0,38
39933,0,2,27
39934,0,3,34
39935,0,3,24
39936,0,0,23
39937,0,3,51
39938,0,3,34
39939,0,1,38
39940,0,3,24
39941,0,3,14
39942,0,1,13
39943,0,3,27
39944,0,2,35
39945,0,0,27
39946,0,2,38
39947,0,3,34
39948,0,0,26
39949,0,3,52
39950,0,2,51
39951,0,3,45
39952,0,3,14
39953,0,2,52
39954,0,1,51
39955,0,1,45
39956,0,1,38
39957,1,2,24
39958,0,1,5
39959,0,0,24
39960,0,2,50
39961,0,0,11
39962,0,1,52
39963,0,3,34
39964,0,3,40
39965,0,0,23
39966,0,0,19
39967,0,0,38
39968,0,0,38
39969,0,1,8
39970,0,3,51
39971,0,3,45
39972,0,0,23
39973,0,0,7
39974,0,3,27
39975,0,2,24
39976,0,3,24
39977,0,3,10
39978,0,0,20
39979,0,1,24
39980,0,3,16
39981,0,2,11
39982,0,3,16
39983,0,3,24
39984,0,2,31
39985,0,0,31
39986,0,0,7
39987,0,1,49
39988,0,0,45
39989,1,3,34
39990,0,3,51
39991,0,2,50
39992,0,0,26
39993,0,1,7
39994,0,3,27
39995,0,1,50
39996,0,3,27
39997,0,1,19
39998,0,3,51
39999,0,0,19
40000,0,1,23
40001,0,3,27
40002,0,3,51
40003,0,3,45
40004,0,1,47
40005,1,2,14
40006,0,3,51
40007,0,0,50
40008,0,2,51
40009,0,3,24
40010,0,0,27
40011,0,3,51
40012,0,0,3
40013,0,3,45
40014,0,0,46
40015,0,3,45
40016,0,1,24
40017,0,1,21
40018,0,3,51
40019,0,0,27
40020,0,2,52
40021,0,1,24
40022,0,1,11
40023,0,2,38
40024,0,3,51
40025,0,3,26
40026,0,3,16
40027,0,1,28
40028,0,3,34
40029,0,3,45
40030,0,1,39
40031,0,3,51
40032,0,2,13
40033,0,3,45
40034,0,1,11
40035,0,3,24
40036,0,0,40
40037,0,1,24
40038,0,3,16
40039,0,3,51
40040,0,3,51
40041,0,0,9
40042,0,1,48
40043,0,0,24
40044,0,3,16
40045,0,2,38
40046,0,2,52
40047,0,0,9
40048,0,3,34
40049,0,0,20
40050,0,3,24
40051,0,0,24
40052,0,3,45
40053,0,3,45
40054,0,3,13
40055,0,3,50
40056,0,0,49
40057,0,1,13
40058,0,2,52
40059,0,3,34
40060,0,3,52
40061,0,2,50
40062,0,3,5
40063,0,0,25
40064,0,3,34
40065,0,1,27
40066,0,1,23
40067,0,0,24
40068,0,1,49
40069,0,0,38
40070,0,3,52
40071,0,0,52
40072,0,2,38
40073,0,3,51
40074,0,1,19
40075,0,3,13
40076,0,3,14
40077,0,3,13
40078,0,3,45
40079,0,0,38
40080,0,2,1
40081,0,0,26
40082,0,1,24
40083,0,0,24
40084,0,3,21
40085,0,3,51
40086,0,0,8
40087,0,0,51
40088,0,3,34
40089,0,3,52
40090,0,3,16
40091,0,3,52
40092,0,1,38
40093,0,3,45
40094,0,1,7
40095,0,3,14
40096,0,1,13
40097,0,0,38
40098,0,1,38
40099,0,1,7
40100,0,2,35
40101,0,0,47
40102,0,3,51
40103,0,3,45
40104,0,3,52
40105,1,1,9
40106,0,0,20
40107,0,3,45
40108,0,3,51
40109,0,0,24
40110,0,0,20
40111,0,2,14
40112,0,2,35
40113,0,1,30
40114,0,3,27
40115,0,0,28
40116,0,3,16
40117,0,1,25
40118,0,2,38
40119,0,2,24
40120,0,3,13
40121,0,2,38
40122,0,3,45
40123,0,3,14
40124,0,3,16
40125,0,2,24
40126,0,3,14
40127,0,3,24
40128,0,1,19
40129,0,3,52
40130,0,3,51
40131,0,1,8
40132,0,0,2
40133,0,0,24
40134,0,3,51
40135,0,1,31
40136,0,1,36
40137,0,2,24
40138,0,3,16
40139,0,3,27
40140,0,0,38
40141,0,3,45
40142,0,0,11
40143,0,3,24
40144,0,1,23
40145,0,1,24
40146,0,1,31
40147,0,3,24
40148,0,3,14
40149,1,1,35
40150,0,3,34
40151,0,1,31
40152,0,1,46
40153,0,1,38
40154,0,3,13
40155,0,3,24
40156,0,3,43
40157,0,1,41
40158,0,3,14
40159,0,1,11
40160,0,3,52
40161,0,2,52
40162,0,3,16
40163,0,3,24
40164,0,3,27
40165,0,3,13
40166,0,2,1
40167,0,0,34
40168,0,1,10
40169,0,1,1
40170,0,3,51
40171,0,3,16
40172,0,0,23
40173,0,0,49
40174,0,1,8
40175,0,1,29
40176,0,3,16
40177,0,1,5
40178,0,3,45
40179,0,1,9
40180,0,3,45
40181,0,3,45
40182,0,2,31
40183,0,3,34
40184,0,3,51
40185,0,0,11
40186,0,2,35
40187,0,3,24
40188,0,3,24
40189,0,0,8
40190,0,2,13
40191,0,3,24
40192,0,3,51
40193,0,3,16
40194,0,3,27
40195,0,0,22
40196,0,0,19
40197,0,1,23
40198,0,3,45
40199,0,3,14
40200,0,3,24
40201,0,3,51
40202,0,2,51
40203,0,2,24
40204,0,0,52
40205,0,3,52
40206,0,3,45
40207,0,3,45
40208,1,3,24
40209,0,3,51
40210,0,3,45
40211,0,3,29
40212,0,3,16
40213,0,3,24
40214,0,3,16
40215,0,0,23
40216,0,3,9
40217,0,3,24
40218,0,1,7
40219,0,3,51
40220,0,1,22
40221,0,0,31
40222,1,3,48
40223,0,3,34
40224,0,2,47
40225,0,1,24
40226,0,3,34
40227,0,3,34
40228,0,3,27
40229,0,2,35
40230,0,1,8
40231,0,3,16
40232,0,2,52
40233,0,0,47
40234,0,3,13
40235,0,3,38
40236,0,3,51
40237,1,3,45
40238,0,2,52
40239,0,3,24
40240,0,3,24
40242,0,3,27
40243,0,2,1
40244,1,3,24
40245,0,3,24
40246,0,3,14
40247,0,1,51
40248,0,3,51
40249,0,3,51
40250,0,1,24
40251,0,0,52
40252,0,2,52
40253,0,3,51
40254,0,1,46
40255,0,1,9
40256,0,1,24
40257,0,3,52
40258,0,3,16
40259,0,1,7
40260,0,3,51
40261,0,2,38
40262,0,3,51
40263,0,3,52
40264,0,2,24
40265,0,1,12
40266,0,2,14
40267,0,3,45
40268,0,2,52
40269,0,3,16
40270,0,3,45
40271,0,2,38
40272,0,3,34
40273,0,2,51
40274,0,3,24
40275,0,0,23
40276,0,0,51
40277,0,3,34
40278,0,3,27
40279,0,3,27
40280,0,2,51
40281,0,3,52
40282,0,0,24
40283,0,3,24
40284,0,3,24
40285,0,0,9
40286,0,0,34
40287,0,2,24
40288,0,3,51
40289,0,3,51
40290,0,3,48
40291,0,2,31
40292,0,3,24
40293,0,0,27
40294,0,3,45
40295,0,0,21
40296,0,3,52
40297,0,1,24
40298,0,3,14
40299,0,1,7
40300,0,0,26
40301,0,3,45
40302,0,1,7
40303,0,3,24
40304,0,0,41
40305,0,3,45
40306,0,3,16
40307,0,3,52
40308,0,0,27
40309,0,3,45
40310,0,1,24
40311,0,3,24
40312,1,1,10
40313,0,1,33
40314,0,0,30
40315,0,3,32
40316,0,3,52
40317,0,1,11
40318,0,3,34
40319,0,1,31
40320,0,1,7
40321,0,0,24
40322,0,3,24
40323,0,3,24
40324,0,0,17
40325,0,0,34
40326,0,2,24
40327,0,3,34
40328,0,0,38
40329,0,3,51
40330,0,3,45
40331,0,1,27
40332,0,3,38
40333,0,3,34
40334,0,1,25
40335,0,3,13
40336,0,3,13
40337,0,2,31
40338,0,3,34
40339,0,3,45
40340,0,3,13
40341,0,0,15
40342,0,3,16
40343,0,1,9
40344,0,3,51
40345,0,3,34
40346,0,1,7
40347,0,3,27
40348,0,1,24
40349,0,3,27
40350,0,1,24
40351,0,3,52
40352,0,0,23
40353,0,2,47
40354,0,3,24
40355,0,3,51
40356,0,2,24
40357,0,0,34
40358,0,0,31
40359,0,1,35
40360,0,1,38
40361,0,3,14
40362,0,1,28
40363,0,1,22
40364,0,1,24
40365,0,3,38
40366,0,3,48
40367,0,2,38
40368,0,1,52
40369,0,3,52
40370,0,1,14
40371,0,3,16
40372,0,3,52
40373,0,3,34
40374,0,1,49
40375,0,3,51
40376,0,2,35
40377,0,0,9
40378,0,3,45
40379,0,3,16
40380,0,3,27
40381,0,0,22
40382,0,1,11
40383,0,3,30
40384,0,3,45
40385,0,3,52
40386,0,3,16
40387,0,1,30
40388,0,3,16
40389,0,3,24
40390,0,3,45
40391,0,3,51
40392,0,3,45
40393,0,0,26
40394,0,0,51
40395,0,3,14
40396,0,3,51
40397,0,3,52
40398,0,3,51
40399,0,3,51
40400,0,3,16
40401,0,3,52
40402,0,1,31
40403,0,0,32
40404,0,2,38
40405,0,3,38
40406,0,0,20
40407,0,3,52
40408,0,0,44
40409,0,2,52
40410,0,1,21
40411,0,3,51
40412,0,3,13
40413,0,3,51
40414,0,2,24
40415,0,0,20
40416,0,0,38
40417,0,1,11
40418,0,3,51
40419,0,3,45
40420,0,3,43
40421,0,2,38
40422,0,2,13
40423,0,3,26
40424,0,2,14
40425,0,2,9
40426,0,3,51
40427,0,2,52
40428,0,3,51
40429,0,1,11
40430,0,3,51
40431,0,3,14
40432,0,3,24
40433,0,1,47
40434,0,3,45
40435,1,1,4
40436,0,3,16
40437,0,3,52
40438,0,1,24
40439,0,3,13
40440,0,3,24
40441,0,3,24
40442,0,0,10
40443,0,3,51
40444,0,3,14
40445,0,3,34
40446,0,3,34
40447,0,1,24
40448,0,3,45
40449,0,3,24
40450,0,3,14
40451,0,3,45
40452,0,1,24
40453,0,2,52
40454,0,1,19
40455,0,3,14
40456,0,3,51
40457,0,3,33
40458,0,1,16
40459,0,3,16
40460,0,3,24
40461,0,3,16
40462,0,1,52
40463,1,0,11
40464,0,0,23
40465,0,3,51
40466,0,3,14
40467,0,3,52
40468,0,3,45
40469,0,3,16
40470,0,0,14
40471,0,3,45
40472,0,1,27
40473,0,3,51
40474,0,3,45
40475,0,3,16
40476,0,3,24
40477,0,3,51
40478,0,3,14
40479,0,3,48
40480,0,3,51
40481,0,1,24
40482,0,1,41
40483,0,3,16
40484,0,1,9
40485,0,1,38
40486,0,1,26
40487,0,1,24
40488,0,3,52
40489,0,1,39
40490,0,0,7
40491,0,3,13
40492,0,3,16
40493,0,3,24
40494,0,0,17
40495,0,3,26
40496,0,0,38
40497,0,2,31
40498,0,0,7
40499,0,1,47
40500,0,3,51
40501,0,3,51
40502,0,0,11
40503,0,2,24
40504,0,3,51
40505,0,1,43
40506,0,3,34
40507,0,3,34
40508,0,3,51
40509,0,2,51
40510,0,1,24
40511,0,1,36
40512,0,2,1
40513,0,2,24
40514,0,1,32
40515,0,3,16
40516,0,0,2
40517,0,0,25
40518,0,1,8
40519,0,0,28
40520,0,0,7
40521,0,2,52
40522,0,3,34
40523,0,1,52
40524,0,0,38
40525,0,3,51
40526,0,3,34
40527,0,2,31
40528,0,3,34
40529,0,0,27
40530,0,1,33
40531,0,3,14
40532,0,1,33
40533,0,1,19
40534,0,0,26
40535,0,3,51
40536,0,1,32
40537,0,3,51
40538,0,3,16
40539,0,1,47
40540,0,3,34
40541,0,3,20
40542,0,3,14
40543,0,3,51
40544,0,3,51
40545,0,3,16
40546,0,3,52
40547,0,3,45
40548,0,0,50
40549,0,0,23
40550,0,3,24
40551,0,2,31
40552,0,3,51
40553,0,3,24
40554,0,3,45
40555,0,3,24
40556,0,3,14
40557,0,2,24
40558,0,3,24
40559,0,2,39
40560,0,3,24
40561,0,3,24
40562,0,2,31
40563,0,2,13
40564,0,0,9
40565,0,3,51
40566,0,2,50
40567,0,3,34
40568,0,3,45
40569,0,3,27
40570,0,1,24
40571,0,1,9
40572,0,3,51
40573,0,0,21
40574,0,0,11
40575,0,0,23
40576,0,1,27
40577,0,3,51
40578,0,3,45
40579,0,3,45
40580,0,3,38
40581,0,0,52
40582,0,1,5
40583,0,3,51
40584,0,1,19
40585,0,3,51
40586,0,3,45
40587,0,2,35
40588,0,3,16
40589,0,1,24
40590,0,0,22
40591,0,0,47
40592,0,1,38
40593,0,0,26
40594,0,2,35
40595,0,3,34
40596,0,2,1
40597,0,2,35
40598,0,3,14
40599,0,3,24
40600,0,0,2
40601,0,3,52
40602,0,0,25
40603,0,0,4
40604,0,3,51
40605,0,3,51
40606,0,3,34
40607,0,1,11
40608,0,0,26
40609,0,3,34
40610,0,2,27
40611,0,2,35
40612,0,3,51
40613,0,3,51
40614,0,0,12
40615,0,2,38
40616,0,3,51
40617,0,0,45
40618,0,2,52
40619,0,0,44
40620,0,3,24
40621,0,3,24
40622,0,3,52
40623,0,3,51
40624,0,0,27
40625,0,3,14
40626,0,2,13
40627,0,0,22
40628,0,3,13
40629,0,3,13
40630,0,0,27
40631,0,2,50
40632,0,3,16
40633,0,3,51
40634,0,3,24
40635,0,0,47
40636,0,3,24
40637,0,3,24
40638,0,0,44
40639,0,0,24
40640,0,3,51
40641,0,1,38
40642,0,1,45
40643,0,3,27
40644,0,2,45
40645,0,2,43
40646,0,1,23
40647,0,2,24
40648,0,3,24
40649,0,3,24
40650,0,3,51
40651,0,0,1
40652,0,3,24
40653,0,1,30
40654,0,1,24
40655,0,3,51
40656,0,3,24
40657,0,1,52
40658,0,3,16
40659,0,3,51
40660,0,0,20
40661,0,3,20
40662,0,3,16
40663,0,3,51
40664,0,3,45
40665,0,2,45
40666,0,0,28
40667,0,3,45
40668,0,3,34
40669,0,1,24
40670,0,2,27
40671,0,1,33
40672,0,1,47
40673,0,1,36
40674,0,3,34
40675,0,3,45
40676,0,1,36
40677,0,0,3
40678,1,2,38
40679,0,3,52
40680,0,3,24
40681,0,3,24
40682,0,0,51
40683,0,2,52
40684,0,3,45
40685,0,3,51
40686,0,3,51
40687,0,2,50
40688,0,1,36
40689,0,3,24
40690,0,2,1
40691,0,3,48
40692,0,3,51
40693,0,3,24
40694,0,3,51
40695,0,1,35
40696,0,3,51
40697,0,2,13
40698,0,3,13
40699,0,0,43
40700,0,1,38
40701,1,3,52
40702,0,2,1
40703,0,3,52
40704,0,3,24
40705,0,2,47
40706,0,3,52
40707,0,0,20
40708,0,0,24
40709,0,3,45
40710,0,1,8
40711,0,2,35
40712,0,3,16
40713,0,3,13
40714,0,0,24
40715,0,3,51
40716,0,3,34
40717,0,1,38
40718,0,1,43
40719,0,3,24
40720,0,3,24
40721,0,3,16
40722,0,2,31
40723,0,3,27
40724,0,3,27
40725,0,3,45
40726,0,3,51
40727,0,3,34
40728,0,3,22
40729,0,2,27
40730,0,2,45
40731,0,3,51
40732,0,3,34
40733,0,1,39
40734,0,3,34
40735,0,1,21
40736,0,3,34
40737,0,2,38
40738,0,0,38
40739,0,3,51
40740,0,0,39
40741,0,1,24
40742,0,1,46
40743,0,3,24
40744,0,3,14
40745,0,0,9
40746,0,0,9
40747,0,2,47
40748,0,1,7
40749,0,0,34
40750,0,3,52
40751,0,3,24
40752,0,3,24
40753,0,3,45
40754,0,3,16
40755,0,3,34
40756,0,3,51
40757,0,2,24
40758,0,2,52
40759,0,1,19
40760,0,1,24
40761,0,3,34
40762,0,3,14
40763,0,3,14
40764,0,2,38
40765,0,0,34
40766,0,3,51
40767,0,1,19
40768,0,3,34
40769,0,0,38
40770,1,1,38
40771,0,3,16
40772,0,2,1
40773,0,1,51
40774,0,3,45
40775,0,1,24
40776,0,3,13
40777,0,1,31
40778,0,3,45
40779,0,3,51
40780,0,0,30
40781,0,3,51
40782,0,3,13
40783,0,3,16
40784,0,3,16
40785,0,3,24
40786,0,0,30
40787,0,3,3
40788,0,3,24
40789,0,2,34
40790,0,3,51
40791,0,3,52
40792,0,0,45
40793,0,3,51
40794,0,0,47
40795,0,0,2
40796,0,3,52
40797,0,3,52
40798,0,1,11
40799,0,3,24
40800,0,1,7
40801,0,3,24
40802,0,2,1
40803,0,3,38
40804,0,3,14
40805,0,3,34
40806,0,3,16
40807,0,3,16
40808,0,2,31
40809,0,3,51
40810,0,0,47
40811,0,3,24
40812,0,0,28
40813,0,3,24
40814,0,3,14
40815,0,3,34
40816,0,0,24
40817,0,3,14
40818,0,3,13
40819,0,3,16
40820,0,3,24
40821,0,1,45
40822,0,3,51
40823,0,1,47
40824,0,2,24
40825,0,2,24
40826,0,3,45
40827,0,3,14
40828,0,0,24
40829,0,2,34
40830,0,0,24
40831,0,3,13
40832,0,3,45
40833,0,3,45
40834,0,3,45
40835,0,1,11
40836,0,3,16
40837,0,1,26
40838,0,3,45
40839,0,2,52
40840,0,0,22
40841,0,3,24
40842,0,1,27
40843,0,1,47
40844,0,1,13
40845,0,2,1
40846,0,1,19
40847,0,3,45
40848,0,3,16
40849,0,0,44
40850,0,3,16
40851,0,2,50
40852,0,3,52
40853,0,3,16
40854,0,3,51
40855,0,3,24
40856,0,3,16
40857,0,3,51
40858,0,3,16
40859,0,3,13
40860,0,0,7
40861,0,2,31
40862,0,3,45
40863,0,1,6
40864,0,3,14
40865,0,3,14
40866,0,1,22
40867,0,1,24
40868,0,0,24
40869,0,3,45
40870,0,3,51
40871,0,2,50
40872,0,2,38
40873,0,2,34
40874,0,3,51
40875,0,3,16
40876,0,1,16
40877,0,3,51
40878,0,3,27
40879,0,3,16
40880,0,3,52
40881,0,3,24
40882,0,0,48
40883,0,3,51
40884,0,3,52
40885,0,1,49
40886,0,3,34
40887,0,0,19
40888,0,3,51
40889,0,2,38
40890,0,3,24
40891,0,2,47
40892,0,0,24
40893,0,3,14
40894,0,3,26
40895,0,1,31
40896,0,1,45
40897,0,3,14
40898,0,0,24
40899,0,3,24
40900,0,0,48
40901,0,2,52
40902,0,0,45
40903,0,3,16
40904,0,3,24
40905,0,3,51
40906,0,3,45
40907,0,2,13
40908,0,0,24
40909,0,1,24
40910,0,3,52
40911,0,3,51
40912,0,2,27
40913,0,0,45
40914,0,0,24
40915,0,2,1
40916,0,0,17
40917,0,1,42
40918,0,3,27
40919,0,1,34
40920,0,3,27
40921,0,0,5
40922,0,3,45
40923,0,2,52
40924,0,0,25
40925,0,2,14
40926,0,3,52
40927,0,1,1
40928,0,2,51
40929,0,3,51
40930,0,3,48
40931,0,0,20
40932,0,3,24
40933,0,3,51
40934,0,3,48
40935,0,2,52
40936,0,1,43
40937,0,3,45
40938,0,3,51
40939,0,3,16
40940,0,0,41
40941,0,0,9
40942,0,3,14
40943,0,3,34
40944,0,2,38
40945,0,3,24
40946,0,0,32
40947,0,0,5
40948,0,3,52
40949,0,3,51
40950,0,0,9
40951,0,3,16
40952,0,1,36
40953,0,2,31
40954,0,3,45
40955,0,3,24
40956,0,3,52
40957,0,3,16
40958,0,1,31
40959,0,3,14
40960,1,1,16
40961,0,3,24
40962,0,2,32
40963,0,3,13
40964,0,2,38
40965,0,0,45
40966,0,3,16
40967,0,3,14
40968,0,3,45
40969,0,1,13
40970,0,0,41
40971,0,3,51
40972,0,1,24
40973,0,1,42
40974,0,3,16
40975,0,3,24
40976,0,1,41
40977,0,0,9
40978,0,1,16
40979,0,3,51
40980,0,3,51
40981,0,0,45
40982,0,3,34
40983,0,3,24
40984,0,3,14
40985,0,3,24
40986,0,0,52
40987,0,3,18
40988,0,3,34
40989,0,3,51
40990,0,3,34
40991,0,3,24
40992,0,2,14
40993,0,2,52
40994,0,3,51
40995,0,2,1
40996,0,0,24
40997,0,2,13
40998,0,3,14
40999,0,3,52
41000,0,3,45
41001,0,0,38
41002,0,0,17
41003,0,3,51
41004,0,2,38
41005,0,3,45
41006,0,3,20
41007,0,0,31
41008,0,0,27
41009,0,3,16
41010,0,3,45
41011,0,3,45
41012,0,1,18
41013,0,3,45
41014,0,3,24
41015,0,3,14
41016,1,0,28
41017,0,2,24
41018,0,3,51
41019,0,3,16
41020,0,0,5
41021,0,2,52
41022,0,2,34
41023,0,2,39
41024,0,3,13
41025,0,3,16
41026,0,1,22
41027,0,0,31
41028,0,0,13
41029,0,2,50
41030,0,3,13
41031,0,2,45
41032,0,2,31
41033,0,1,7
41034,0,2,33
41035,0,1,31
41036,0,0,1
41037,0,3,51
41038,0,1,7
41039,0,2,51
41040,0,3,16
41041,0,3,13
41042,0,3,24
41043,0,2,34
41044,0,3,51
41045,0,1,7
41046,0,3,14
41047,0,3,24
41048,0,1,27
41049,0,0,12
41050,0,3,14
41051,0,1,21
41052,0,3,52
41053,0,3,45
41054,0,3,13
41055,0,3,51
41056,0,3,51
41057,0,3,24
41058,0,0,9
41059,0,1,36
41060,0,0,16
41061,0,3,13
41062,0,3,51
41063,0,3,34
41064,0,1,7
41065,0,0,9
41066,0,2,13
41067,0,0,5
41068,0,1,31
41069,0,2,31
41070,0,1,39
41071,0,3,24
41072,0,1,24
41073,0,1,22
41074,0,3,34
41075,0,3,24
41076,0,3,7
41077,0,3,51
41078,0,1,22
41079,0,1,16
41080,0,3,34
41081,0,0,24
41082,0,0,52
41083,0,1,47
41084,0,1,50
41085,0,3,34
41086,0,1,8
41087,0,0,45
41088,0,1,20
41089,0,1,23
41090,0,0,34
41091,0,3,45
41092,0,1,24
41093,0,0,14
41094,0,1,24
41095,0,0,24
41096,0,3,51
41097,0,0,11
41098,0,3,24
41099,0,3,51
41100,0,2,45
41101,0,3,45
41102,0,0,39
41103,0,1,38
41104,0,0,12
41105,0,3,24
41106,0,1,51
41107,0,3,51
41108,0,3,51
41109,0,2,14
41110,0,3,13
41111,0,1,24
41112,0,3,24
41113,0,3,45
41114,0,1,24
41115,0,1,43
41116,0,3,52
41117,0,3,51
41118,0,2,24
41119,0,0,23
41120,0,3,16
41121,0,1,6
41122,0,1,24
41123,0,2,13
41124,0,2,34
41125,0,3,34
41126,0,3,24
41127,0,3,52
41128,0,3,45
41129,0,1,25
41130,0,1,19
41131,0,0,47
41132,0,3,34
41133,0,3,16
41134,0,3,52
41135,0,3,51
41136,0,3,51
41137,0,1,4
41138,0,3,24
41139,0,3,16
41140,0,2,50
41141,0,0,45
41142,0,1,51
41143,0,0,31
41144,0,2,50
41145,0,3,14
41146,0,3,7
41147,0,3,52
41148,0,0,39
41149,0,3,14
41150,0,3,51
41151,0,3,16
41152,0,2,47
41153,0,3,24
41154,0,0,12
41155,0,3,51
41156,0,1,39
41157,0,3,13
41158,0,1,20
41159,0,0,28
41160,0,3,16
41161,0,2,1
41162,0,1,33
41163,0,3,45
41164,0,0,44
41165,0,3,34
41166,0,1,47
41167,0,1,18
41168,0,3,34
41169,0,2,13
41170,0,3,14
41171,0,1,7
41172,0,1,21
41173,0,0,5
41174,0,3,48
41175,0,3,13
41176,0,1,38
41177,0,3,24
41178,1,3,24
41179,0,0,27
41180,0,0,17
41181,0,0,12
41182,0,0,25
41183,0,3,52
41184,0,3,52
41185,0,0,45
41186,0,3,52
41187,0,0,33
41188,0,3,45
41189,0,3,34
41190,0,3,24
41191,0,0,50
41192,0,3,16
41193,0,3,22
41194,0,1,26
41195,0,3,13
41196,0,1,23
41197,0,1,10
41198,0,3,34
41199,0,1,46
41200,0,3,7
41201,0,2,14
41202,0,3,45
41203,0,2,31
41204,0,1,25
41205,0,3,20
41206,0,1,11
41207,0,3,52
41208,0,2,45
41209,0,1,38
41210,0,0,39
41211,0,3,24
41212,0,3,27
41213,0,1,39
41214,0,1,27
41215,0,2,52
41216,0,1,24
41217,0,3,38
41218,0,3,51
41219,0,0,23
41220,0,3,45
41221,0,3,51
41222,0,0,3
41223,0,3,27
41224,0,3,13
41225,0,3,13
41226,0,1,52
41227,0,3,24
41228,0,0,12
41229,0,1,23
41230,0,3,34
41231,0,1,21
41232,0,1,42
41233,0,1,31
41234,0,0,17
41235,0,3,24
41236,0,0,26
41237,0,3,16
41238,0,3,24
41239,0,3,51
41240,0,3,16
41241,0,2,24
41242,0,3,51
41243,0,1,24
41244,0,2,51
41245,0,2,52
41246,0,1,22
41247,0,3,52
41248,0,3,24
41249,0,3,51
41250,0,1,9
41251,0,3,52
41252,0,3,48
41253,0,3,24
41254,0,2,31
41255,0,3,52
41256,0,2,31
41257,0,1,41
41258,0,1,47
41259,0,3,34
41260,0,1,22
41261,0,1,24
41262,0,3,52
41263,0,3,34
41264,0,3,52
41265,0,1,8
41266,0,0,38
41267,0,3,34
41268,0,2,52
41269,0,0,19
41270,0,1,45
41271,0,0,10
41272,0,3,16
41273,0,1,23
41274,0,3,27
41275,0,3,51
41276,0,2,50
41277,0,3,51
41278,0,1,31
41279,0,2,35
41280,0,1,49
41281,0,2,38
41282,0,3,13
41283,0,0,6
41284,0,3,52
41285,0,3,51
41286,0,2,15
41287,0,3,45
41288,0,2,52
41289,0,3,14
41290,0,3,16
41291,0,3,24
41292,0,3,13
41293,0,3,51
41294,0,3,27
41295,0,3,51
41296,0,0,24
41297,0,0,7
41298,0,3,50
41299,0,3,16
41300,0,0,9
41301,0,3,34
41302,0,2,31
41303,0,2,52
41304,0,3,13
41305,0,3,34
41306,0,1,22
41307,0,2,31
41308,0,3,45
